[mega-batch] resuming: 24076 indices already in ledger
[mega-batch] #112233 openfoam-cylinder ok 3.255s (session 49524)
[mega-batch] #112238 reduced-order ok 0.0s (session 49525)
[mega-batch] #112231 vspaero-wing ok 5.225s (session 49526)
[mega-batch] #112239 openfoam-cylinder ok 2.495s (session 49527)
[mega-batch] #112241 reduced-order ok 0.0s (session 49528)
[mega-batch] #112234 vspaero-wing ok 5.225s (session 49529)
[mega-batch] #112242 openfoam-cylinder ok 1.139s (session 49530)
[mega-batch] #112244 reduced-order ok 0.0s (session 49531)
[mega-batch] #112237 vspaero-wing ok 5.225s (session 49532)
[mega-batch] #112240 vspaero-wing ok 5.225s (session 49533)
[mega-batch] #112247 reduced-order ok 0.0s (session 49534)
[mega-batch] #112243 vspaero-wing ok 5.225s (session 49535)
[mega-batch] #112245 openfoam-cylinder ok 5.057s (session 49536)
[mega-batch] #112250 reduced-order ok 0.0s (session 49537)
[mega-batch] #112248 openfoam-cylinder ok 3.548s (session 49538)
[mega-batch] #112246 vspaero-wing ok 5.227s (session 49539)
[mega-batch] #112253 reduced-order ok 0.0s (session 49540)
[mega-batch] #112254 openfoam-cylinder ok 0.635s (session 49541)
[mega-batch] #112251 openfoam-cylinder ok 2.9s (session 49542)
[mega-batch] #112256 reduced-order ok 0.0s (session 49543)
[mega-batch] #112249 vspaero-wing ok 5.225s (session 49544)
[mega-batch] #112252 vspaero-wing ok 5.225s (session 49545)
[mega-batch] #112259 reduced-order ok 0.0s (session 49546)
[mega-batch] #112260 openfoam-cylinder ok 1.339s (session 49547)
[mega-batch] #112255 vspaero-wing ok 5.275s (session 49548)
[mega-batch] #112262 reduced-order ok 0.0s (session 49549)
[mega-batch] #112257 openfoam-cylinder ok 5.108s (session 49550)
[mega-batch] #112263 openfoam-cylinder ok 0.752s (session 49551)
[mega-batch] #112265 reduced-order ok 0.0s (session 49552)
[mega-batch] #112258 vspaero-wing ok 5.23s (session 49553)
[mega-batch] #112266 openfoam-cylinder ok 1.791s (session 49554)
[mega-batch] #112268 reduced-order ok 0.0s (session 49555)
[mega-batch] #112261 vspaero-wing ok 5.227s (session 49556)
[mega-batch] #112269 openfoam-cylinder ok 2.7s (session 49557)
[mega-batch] #112271 reduced-order ok 0.0s (session 49558)
[mega-batch] #112264 vspaero-wing ok 5.224s (session 49559)
[mega-batch] #112267 vspaero-wing ok 5.232s (session 49560)
[mega-batch] #112274 reduced-order ok 0.0s (session 49561)
[mega-batch] #112272 openfoam-cylinder ok 3.348s (session 49562)
[mega-batch] #112275 openfoam-cylinder ok 1.994s (session 49563)
[mega-batch] #112277 reduced-order ok 0.0s (session 49564)
[mega-batch] #112270 vspaero-wing ok 5.225s (session 49565)
[mega-batch] #112273 vspaero-wing ok 5.225s (session 49566)
[mega-batch] #112280 reduced-order ok 0.0s (session 49567)
[mega-batch] #112278 openfoam-cylinder ok 2.145s (session 49568)
[mega-batch] #112281 openfoam-cylinder ok 0.937s (session 49569)
[mega-batch] #112283 reduced-order ok 0.0s (session 49570)
[mega-batch] #112276 vspaero-wing ok 5.225s (session 49571)
[mega-batch] #112284 openfoam-cylinder ok 2.846s (session 49572)
[mega-batch] #112286 reduced-order ok 0.0s (session 49573)
[mega-batch] #112279 vspaero-wing ok 5.229s (session 49574)
[mega-batch] #112287 openfoam-cylinder ok 0.685s (session 49575)
[mega-batch] #112289 reduced-order ok 0.0s (session 49576)
[mega-batch] #112282 vspaero-wing ok 5.225s (session 49577)
[mega-batch] #112290 openfoam-cylinder ok 2.447s (session 49578)
[mega-batch] #112292 reduced-order ok 0.0s (session 49579)
[mega-batch] #112285 vspaero-wing ok 5.225s (session 49580)
[mega-batch] #112288 vspaero-wing ok 5.227s (session 49581)
[mega-batch] #112295 reduced-order ok 0.0s (session 49582)
[mega-batch] #112293 openfoam-cylinder ok 3.046s (session 49583)
[mega-batch] #112296 openfoam-cylinder ok 1.65s (session 49584)
[mega-batch] #112298 reduced-order ok 0.0s (session 49585)
[mega-batch] #112291 vspaero-wing ok 5.224s (session 49586)
[mega-batch] #112299 openfoam-cylinder ok 0.836s (session 49587)
[mega-batch] #112301 reduced-order ok 0.0s (session 49588)
[mega-batch] #112294 vspaero-wing ok 5.233s (session 49589)
[mega-batch] #112302 openfoam-cylinder ok 2.547s (session 49590)
[mega-batch] #112304 reduced-order ok 0.0s (session 49591)
[mega-batch] #112297 vspaero-wing ok 5.176s (session 49592)
[mega-batch] #112305 openfoam-cylinder ok 1.641s (session 49593)
[mega-batch] #112307 reduced-order ok 0.0s (session 49594)
[mega-batch] #112300 vspaero-wing ok 5.23s (session 49595)
[mega-batch] #112308 openfoam-cylinder ok 0.887s (session 49596)
[mega-batch] #112310 reduced-order ok 0.0s (session 49597)
[mega-batch] #112311 openfoam-cylinder ok 0.987s (session 49598)
[mega-batch] #112303 vspaero-wing ok 5.226s (session 49599)
[mega-batch] #112313 reduced-order ok 0.0s (session 49600)
[mega-batch] #112314 openfoam-cylinder ok 0.786s (session 49601)
[mega-batch] #112306 vspaero-wing ok 5.226s (session 49602)
[mega-batch] #112316 reduced-order ok 0.0s (session 49603)
[mega-batch] #112317 openfoam-cylinder ok 1.038s (session 49604)
[mega-batch] #112309 vspaero-wing ok 5.225s (session 49605)
[mega-batch] #112319 reduced-order ok 0.0s (session 49606)
[mega-batch] #112312 vspaero-wing ok 5.225s (session 49607)
[mega-batch] #112315 vspaero-wing ok 5.228s (session 49608)
[mega-batch] #112322 reduced-order ok 0.0s (session 49609)
[mega-batch] #112320 openfoam-cylinder ok 2.798s (session 49610)
[mega-batch] #112318 vspaero-wing ok 5.179s (session 49611)
[mega-batch] #112325 reduced-order ok 0.0s (session 49612)
[mega-batch] #112323 openfoam-cylinder ok 2.545s (session 49613)
[mega-batch] #112321 vspaero-wing ok 5.227s (session 49614)
[mega-batch] #112328 reduced-order ok 0.0s (session 49615)
[mega-batch] #112326 openfoam-cylinder ok 2.496s (session 49616)
[mega-batch] #112329 openfoam-cylinder ok 1.038s (session 49617)
[mega-batch] #112331 reduced-order ok 0.0s (session 49618)
[mega-batch] #112324 vspaero-wing ok 5.275s (session 49619)
[mega-batch] #112332 openfoam-cylinder ok 1.491s (session 49620)
[mega-batch] #112334 reduced-order ok 0.0s (session 49621)
[mega-batch] #112327 vspaero-wing ok 5.225s (session 49622)
[mega-batch] #112330 vspaero-wing ok 5.276s (session 49623)
[mega-batch] #112337 reduced-order ok 0.0s (session 49624)
[mega-batch] #112335 openfoam-cylinder ok 3.651s (session 49625)
[mega-batch] #112338 openfoam-cylinder ok 0.641s (session 49626)
[mega-batch] #112340 reduced-order ok 0.0s (session 49627)
[mega-batch] #112333 vspaero-wing ok 5.227s (session 49628)
[mega-batch] #112341 openfoam-cylinder ok 0.792s (session 49629)
[mega-batch] #112343 reduced-order ok 0.0s (session 49630)
[mega-batch] #112344 openfoam-cylinder ok 0.736s (session 49631)
[mega-batch] #112336 vspaero-wing ok 5.23s (session 49632)
[mega-batch] #112346 reduced-order ok 0.0s (session 49633)
[mega-batch] #112347 openfoam-cylinder ok 1.189s (session 49634)
[mega-batch] #112339 vspaero-wing ok 5.227s (session 49635)
[mega-batch] #112349 reduced-order ok 0.0s (session 49636)
[mega-batch] #112342 vspaero-wing ok 5.226s (session 49637)
[mega-batch] #112345 vspaero-wing ok 5.225s (session 49638)
[mega-batch] #112352 reduced-order ok 0.0s (session 49639)
[mega-batch] #112353 openfoam-cylinder ok 1.44s (session 49640)
[mega-batch] #112350 openfoam-cylinder ok 3.302s (session 49641)
[mega-batch] #112355 reduced-order ok 0.0s (session 49642)
[mega-batch] #112348 vspaero-wing ok 5.225s (session 49643)
[mega-batch] #112356 openfoam-cylinder ok 0.736s (session 49644)
[mega-batch] #112358 reduced-order ok 0.0s (session 49645)
[mega-batch] #112351 vspaero-wing ok 5.225s (session 49646)
[mega-batch] #112359 openfoam-cylinder ok 3.6s (session 49647)
[mega-batch] #112361 reduced-order ok 0.0s (session 49648)
[mega-batch] #112354 vspaero-wing ok 5.225s (session 49649)
[mega-batch] #112362 openfoam-cylinder ok 0.84s (session 49650)
[mega-batch] #112364 reduced-order ok 0.0s (session 49651)
[mega-batch] #112357 vspaero-wing ok 5.225s (session 49652)
[mega-batch] #112360 vspaero-wing ok 5.231s (session 49653)
[mega-batch] #112367 reduced-order ok 0.0s (session 49654)
[mega-batch] #112368 openfoam-cylinder ok 0.635s (session 49655)
[mega-batch] #112365 openfoam-cylinder ok 3.45s (session 49656)
[mega-batch] #112370 reduced-order ok 0.0s (session 49657)
[mega-batch] #112363 vspaero-wing ok 5.233s (session 49658)
[mega-batch] #112366 vspaero-wing ok 5.226s (session 49659)
[mega-batch] #112373 reduced-order ok 0.0s (session 49660)
[mega-batch] #112371 openfoam-cylinder ok 2.395s (session 49661)
[mega-batch] #112369 vspaero-wing ok 5.226s (session 49662)
[mega-batch] #112376 reduced-order ok 0.0s (session 49663)
[mega-batch] #112374 openfoam-cylinder ok 2.344s (session 49664)
[mega-batch] #112377 openfoam-cylinder ok 0.787s (session 49665)
[mega-batch] #112379 reduced-order ok 0.0s (session 49666)
[mega-batch] #112380 openfoam-cylinder ok 0.685s (session 49667)
[mega-batch] #112372 vspaero-wing ok 5.227s (session 49668)
[mega-batch] #112382 reduced-order ok 0.0s (session 49669)
[mega-batch] #112375 vspaero-wing ok 5.227s (session 49670)
[mega-batch] #112383 openfoam-cylinder ok 1.643s (session 49671)
[mega-batch] #112385 reduced-order ok 0.0s (session 49672)
[mega-batch] #112378 vspaero-wing ok 5.226s (session 49673)
[mega-batch] #112386 openfoam-cylinder ok 2.296s (session 49674)
[mega-batch] #112388 reduced-order ok 0.0s (session 49675)
[mega-batch] #112381 vspaero-wing ok 5.225s (session 49676)
[mega-batch] #112384 vspaero-wing ok 5.225s (session 49677)
[mega-batch] #112391 reduced-order ok 0.0s (session 49678)
[mega-batch] #112392 openfoam-cylinder ok 0.786s (session 49679)
[mega-batch] #112389 openfoam-cylinder ok 4.003s (session 49680)
[mega-batch] #112394 reduced-order ok 0.0s (session 49681)
[mega-batch] #112387 vspaero-wing ok 5.224s (session 49682)
[mega-batch] #112390 vspaero-wing ok 5.225s (session 49683)
[mega-batch] #112397 reduced-order ok 0.0s (session 49684)
[mega-batch] #112395 openfoam-cylinder ok 3.147s (session 49685)
[mega-batch] #112398 openfoam-cylinder ok 2.143s (session 49686)
[mega-batch] #112400 reduced-order ok 0.0s (session 49687)
[mega-batch] #112393 vspaero-wing ok 5.176s (session 49688)
[mega-batch] #112396 vspaero-wing ok 5.179s (session 49689)
[mega-batch] #112403 reduced-order ok 0.0s (session 49690)
[mega-batch] #112401 openfoam-cylinder ok 1.847s (session 49691)
[mega-batch] #112404 openfoam-cylinder ok 0.636s (session 49692)
[mega-batch] #112406 reduced-order ok 0.0s (session 49693)
[mega-batch] #112399 vspaero-wing ok 5.225s (session 49694)
[mega-batch] #112402 vspaero-wing ok 5.225s (session 49695)
[mega-batch] #112409 reduced-order ok 0.0s (session 49696)
[mega-batch] #112407 openfoam-cylinder ok 3.35s (session 49697)
[mega-batch] #112410 openfoam-cylinder ok 1.202s (session 49698)
[mega-batch] #112412 reduced-order ok 0.0s (session 49699)
[mega-batch] #112405 vspaero-wing ok 5.225s (session 49700)
[mega-batch] #112413 openfoam-cylinder ok 1.339s (session 49701)
[mega-batch] #112415 reduced-order ok 0.0s (session 49702)
[mega-batch] #112416 openfoam-cylinder ok 1.038s (session 49703)
[mega-batch] #112408 vspaero-wing ok 5.176s (session 49704)
[mega-batch] #112418 reduced-order ok 0.0s (session 49705)
[mega-batch] #112419 openfoam-cylinder ok 0.736s (session 49706)
[mega-batch] #112411 vspaero-wing ok 5.175s (session 49707)
[mega-batch] #112421 reduced-order ok 0.0s (session 49708)
[mega-batch] #112414 vspaero-wing ok 5.225s (session 49709)
[mega-batch] #112417 vspaero-wing ok 5.175s (session 49710)
[mega-batch] #112424 reduced-order ok 0.0s (session 49711)
[mega-batch] #112425 openfoam-cylinder ok 0.634s (session 49712)
[mega-batch] #112420 vspaero-wing ok 5.187s (session 49713)
[mega-batch] #112422 openfoam-cylinder ok 4.806s (session 49714)
[mega-batch] #112427 reduced-order ok 0.0s (session 49715)
[mega-batch] #112428 openfoam-cylinder ok 1.139s (session 49716)
[mega-batch] #112430 reduced-order ok 0.0s (session 49717)
[mega-batch] #112423 vspaero-wing ok 5.225s (session 49718)
[mega-batch] #112431 openfoam-cylinder ok 2.194s (session 49719)
[mega-batch] #112433 reduced-order ok 0.0s (session 49720)
[mega-batch] #112426 vspaero-wing ok 5.177s (session 49721)
[mega-batch] #112429 vspaero-wing ok 5.23s (session 49722)
[mega-batch] #112436 reduced-order ok 0.0s (session 49723)
[mega-batch] #112434 openfoam-cylinder ok 2.297s (session 49724)
[mega-batch] #112432 vspaero-wing ok 5.23s (session 49725)
[mega-batch] #112439 reduced-order ok 0.0s (session 49726)
[mega-batch] #112437 openfoam-cylinder ok 2.796s (session 49727)
[mega-batch] #112440 openfoam-cylinder ok 1.693s (session 49728)
[mega-batch] #112442 reduced-order ok 0.0s (session 49729)
[mega-batch] #112435 vspaero-wing ok 5.23s (session 49730)
[mega-batch] #112443 openfoam-cylinder ok 0.987s (session 49731)
[mega-batch] #112445 reduced-order ok 0.0s (session 49732)
[mega-batch] #112446 openfoam-cylinder ok 0.685s (session 49733)
[mega-batch] #112438 vspaero-wing ok 5.278s (session 49734)
[mega-batch] #112448 reduced-order ok 0.0s (session 49735)
[mega-batch] #112441 vspaero-wing ok 5.175s (session 49736)
[mega-batch] #112449 openfoam-cylinder ok 2.797s (session 49737)
[mega-batch] #112451 reduced-order ok 0.0s (session 49738)
[mega-batch] #112444 vspaero-wing ok 5.227s (session 49739)
[mega-batch] #112447 vspaero-wing ok 5.226s (session 49740)
[mega-batch] #112454 reduced-order ok 0.0s (session 49741)
[mega-batch] #112455 openfoam-cylinder ok 1.19s (session 49742)
[mega-batch] #112450 vspaero-wing ok 5.226s (session 49743)
[mega-batch] #112457 reduced-order ok 0.0s (session 49744)
[mega-batch] #112452 openfoam-cylinder ok 4.957s (session 49745)
[mega-batch] #112458 openfoam-cylinder ok 0.643s (session 49746)
[mega-batch] #112460 reduced-order ok 0.0s (session 49747)
[mega-batch] #112461 openfoam-cylinder ok 0.735s (session 49748)
[mega-batch] #112453 vspaero-wing ok 5.232s (session 49749)
[mega-batch] #112463 reduced-order ok 0.0s (session 49750)
[mega-batch] #112464 openfoam-cylinder ok 0.736s (session 49751)
[mega-batch] #112456 vspaero-wing ok 5.182s (session 49752)
[mega-batch] #112466 reduced-order ok 0.0s (session 49753)
[mega-batch] #112459 vspaero-wing ok 5.274s (session 49754)
[mega-batch] #112462 vspaero-wing ok 5.226s (session 49755)
[mega-batch] #112469 reduced-order ok 0.0s (session 49756)
[mega-batch] #112465 vspaero-wing ok 5.224s (session 49757)
[mega-batch] #112467 openfoam-cylinder ok 4.911s (session 49758)
[mega-batch] #112472 reduced-order ok 0.0s (session 49759)
[mega-batch] #112470 openfoam-cylinder ok 2.896s (session 49760)
[mega-batch] #112473 openfoam-cylinder ok 1.491s (session 49761)
[mega-batch] #112475 reduced-order ok 0.0s (session 49762)
[mega-batch] #112468 vspaero-wing ok 5.237s (session 49763)
[mega-batch] #112476 openfoam-cylinder ok 0.987s (session 49764)
[mega-batch] #112478 reduced-order ok 0.0s (session 49765)
[mega-batch] #112479 openfoam-cylinder ok 1.289s (session 49766)
[mega-batch] #112471 vspaero-wing ok 5.234s (session 49767)
[mega-batch] #112481 reduced-order ok 0.0s (session 49768)
[mega-batch] #112482 openfoam-cylinder ok 1.138s (session 49769)
[mega-batch] #112474 vspaero-wing ok 5.226s (session 49770)
[mega-batch] #112484 reduced-order ok 0.0s (session 49771)
[mega-batch] #112477 vspaero-wing ok 5.225s (session 49772)
[mega-batch] #112485 openfoam-cylinder ok 1.291s (session 49773)
[mega-batch] #112487 reduced-order ok 0.0s (session 49774)
[mega-batch] #112488 openfoam-cylinder ok 0.736s (session 49775)
[mega-batch] #112480 vspaero-wing ok 5.177s (session 49776)
[mega-batch] #112490 reduced-order ok 0.0s (session 49777)
[mega-batch] #112483 vspaero-wing ok 5.23s (session 49778)
[mega-batch] #112486 vspaero-wing ok 5.225s (session 49779)
[mega-batch] #112493 reduced-order ok 0.0s (session 49780)
[mega-batch] #112489 vspaero-wing ok 5.175s (session 49781)
[mega-batch] #112491 openfoam-cylinder ok 4.806s (session 49782)
[mega-batch] #112496 reduced-order ok 0.0s (session 49783)
[mega-batch] #112497 openfoam-cylinder ok 0.937s (session 49784)
[mega-batch] #112494 openfoam-cylinder ok 3.199s (session 49785)
[mega-batch] #112499 reduced-order ok 0.0s (session 49786)
[mega-batch] #112492 vspaero-wing ok 5.226s (session 49787)
[mega-batch] #112495 vspaero-wing ok 5.231s (session 49788)
[mega-batch] #112502 reduced-order ok 0.0s (session 49789)
[mega-batch] #112498 vspaero-wing ok 5.225s (session 49790)
[mega-batch] #112503 openfoam-cylinder ok 1.596s (session 49791)
[mega-batch] #112505 reduced-order ok 0.0s (session 49792)
[mega-batch] #112500 openfoam-cylinder ok 4.907s (session 49793)
[mega-batch] #112506 openfoam-cylinder ok 0.736s (session 49794)
[mega-batch] #112508 reduced-order ok 0.0s (session 49795)
[mega-batch] #112501 vspaero-wing ok 5.227s (session 49796)
[mega-batch] #112509 openfoam-cylinder ok 1.442s (session 49797)
[mega-batch] #112511 reduced-order ok 0.0s (session 49798)
[mega-batch] #112504 vspaero-wing ok 5.231s (session 49799)
[mega-batch] #112512 openfoam-cylinder ok 3.45s (session 49800)
[mega-batch] #112514 reduced-order ok 0.0s (session 49801)
[mega-batch] #112507 vspaero-wing ok 5.225s (session 49802)
[mega-batch] #112510 vspaero-wing ok 5.235s (session 49803)
[mega-batch] #112517 reduced-order ok 0.0s (session 49804)
[mega-batch] #112515 openfoam-cylinder ok 1.19s (session 49805)
[mega-batch] #112518 openfoam-cylinder ok 2.596s (session 49806)
[mega-batch] #112520 reduced-order ok 0.0s (session 49807)
[mega-batch] #112521 openfoam-cylinder ok 1.339s (session 49808)
[mega-batch] #112513 vspaero-wing ok 5.276s (session 49809)
[mega-batch] #112523 reduced-order ok 0.0s (session 49810)
[mega-batch] #112516 vspaero-wing ok 5.229s (session 49811)
[mega-batch] #112519 vspaero-wing ok 5.226s (session 49812)
[mega-batch] #112526 reduced-order ok 0.0s (session 49813)
[mega-batch] #112527 openfoam-cylinder ok 0.938s (session 49814)
[mega-batch] #112524 openfoam-cylinder ok 3.753s (session 49815)
[mega-batch] #112529 reduced-order ok 0.0s (session 49816)
[mega-batch] #112522 vspaero-wing ok 5.226s (session 49817)
[mega-batch] #112525 vspaero-wing ok 5.228s (session 49818)
[mega-batch] #112532 reduced-order ok 0.0s (session 49819)
[mega-batch] #112533 openfoam-cylinder ok 1.541s (session 49820)
[mega-batch] #112528 vspaero-wing ok 5.225s (session 49821)
[mega-batch] #112535 reduced-order ok 0.0s (session 49822)
